ESNTL_NO,TRGET_BOOK_MASTR_CD,TRGET_BOOK_ONE_MASTR_CD,TRGET_BOOK_TWO_MASTR_CD,LON_FQ_CO,PBLT_VALUE,SCORE_VALUE,REGIST_DE
"2574422-2501646","2501646,2574422","2574422","2501646","196","0.35125448028673834","0.0","20211020"
"2574422-3090561","2574422,3090561","2574422","3090561","153","0.5","0.0","20211020"
"2574422-2694935","2574422,2694935","2574422","2694935","139","0.25318761384335153","0.0","20211020"
"2574422-5220784","2574422,5220784","2574422","5220784","86","1.590153767869353E-5","0.0","20211020"
"2574422-2374740","2374740,2574422","2574422","2374740","25","0.003069367710251688","0.0","20211020"
"2574422-2530499","2530499,2574422","2574422","2530499","25","0.008523695874531197","0.0","20211020"
"2574422-3042241","2574422,3042241","2574422","3042241","24","0.05274725274725275","0.0","20211020"
"2574422-2424965","2424965,2574422","2574422","2424965","23","0.008258527827648115","0.0","20211020"
"2574422-2414293","2414293,2574422","2574422","2414293","21","0.007957559681697613","0.0","20211020"
"3272976-5220784","3272976,5220784","3272976","5220784","94","1.738075048601386E-5","0.0","20211020"
"3272976-3421668","3272976,3421668","3272976","3421668","16","0.010276172125883108","0.0","20211020"
"3272976-3175204","3175204,3272976","3272976","3175204","14","0.007526881720430108","0.0","20211020"
"3272976-2429710","2429710,3272976","3272976","2429710","14","0.002034292356873002","0.0","20211020"
"3272976-3386656","3272976,3386656","3272976","3386656","13","0.003968253968253968","0.0","20211020"
"3272976-3423451","3272976,3423451","3272976","3423451","12","1.753411847219381E-4","0.0","20211020"
"3272976-2074511","2074511,3272976","3272976","2074511","12","0.009523809523809525","0.0","20211020"
"3272976-3271649","3271649,3272976","3272976","3271649","12","0.001171303074670571","0.0","20211020"
"3272976-924408","3272976,924408","3272976","924408","12","0.0017889087656529517","0.0","20211020"
"3272976-3470550","3272976,3470550","3272976","3470550","12","0.002838221381267739","0.0","20211020"
"1119525-5220784","1119525,5220784","1119525","5220784","607","1.1223527175542991E-4","0.0","20211020"
"1119525-1119219","1119219,1119525","1119525","1119219","476","0.1842818428184282","0.0","20211020"
"1119525-1119521","1119521,1119525","1119525","1119521","471","0.18961352657004832","0.0","20211020"
"1119525-2378781","1119525,2378781","1119525","2378781","401","0.13515335355578026","0.0","20211020"
"1119525-2378782","1119525,2378782","1119525","2378782","394","0.16852010265183917","0.0","20211020"
"1119525-2378787","1119525,2378787","1119525","2378787","343","0.08826556870818322","0.0","20211020"
"1119525-1119581","1119525,1119581","1119525","1119581","321","0.16090225563909774","0.0","20211020"
"1119525-2378789","1119525,2378789","1119525","2378789","320","0.10433648516465602","0.0","20211020"
"1119525-1119583","1119525,1119583","1119525","1119583","319","0.11706422018348624","0.0","20211020"
"1119525-2378788","1119525,2378788","1119525","2378788","308","0.09691629955947137","0.0","20211020"
"5746392-5746391","5746391,5746392","5746392","5746391","15","0.3333333333333333","0.0","20211020"
"5746392-5776383","5746392,5776383","5746392","5776383","14","0.56","0.0","20211020"
"5746392-5776384","5746392,5776384","5746392","5776384","14","0.34146341463414637","0.0","20211020"
"5746392-5596162","5596162,5746392","5746392","5596162","13","0.2653061224489796","0.0","20211020"
"5746392-2688716","2688716,5746392","5746392","2688716","10","0.056818181818181816","0.0","20211020"
"5746392-5596159","5596159,5746392","5746392","5596159","10","0.2127659574468085","0.0","20211020"
"5746392-5220784","5220784,5746392","5746392","5220784","6","1.1094096054902463E-6","0.0","20211020"
"5746392-2425013","2425013,5746392","5746392","2425013","6","0.0017341040462427746","0.0","20211020"
"5746392-2425015","2425015,5746392","5746392","2425015","6","0.004062288422477996","0.0","20211020"
"5746392-6062782","5746392,6062782","5746392","6062782","5","0.09803921568627451","0.0","20211020"
"2145995-5220784","2145995,5220784","2145995","5220784","153","2.828994494000128E-5","0.0","20211020"
"2145995-920312","2145995,920312","2145995","920312","56","0.03347280334728033","0.0","20211020"
"2145995-920305","2145995,920305","2145995","920305","48","0.10480349344978165","0.0","20211020"
"2145995-2363042","2145995,2363042","2145995","2363042","46","0.07290015847860538","0.0","20211020"
"2145995-3386809","2145995,3386809","2145995","3386809","30","0.00606918875177018","0.0","20211020"
"2145995-2477917","2145995,2477917","2145995","2477917","27","0.09473684210526316","0.0","20211020"
"2145995-3438672","2145995,3438672","2145995","3438672","24","0.013114754098360656","0.0","20211020"
"2145995-920301","2145995,920301","2145995","920301","24","0.0028432650159933657","0.0","20211020"
"2145995-920273","2145995,920273","2145995","920273","23","0.025871766029246346","0.0","20211020"
"2145995-920304","2145995,920304","2145995","920304","23","0.004014662244719846","0.0","20211020"
"3638815-5220784","3638815,5220784","3638815","5220784","14","2.5886224128105746E-6","0.0","20211020"
"3638815-2499738","2499738,3638815","3638815","2499738","10","0.003370407819346141","0.0","20211020"
"3638815-5593331","3638815,5593331","3638815","5593331","7","0.005770816158285243","0.0","20211020"
"3638815-3017683","3017683,3638815","3638815","3017683","7","0.008168028004667444","0.0","20211020"
"3638815-926234","3638815,926234","3638815","926234","7","0.005529225908372828","0.0","20211020"
"3638815-1083637","1083637,3638815","3638815","1083637","6","0.002366863905325444","0.0","20211020"
"3638815-3044083","3044083,3638815","3638815","3044083","6","0.03076923076923077","0.0","20211020"
"3638815-3614172","3614172,3638815","3638815","3614172","6","7.815552950371239E-4","0.0","20211020"
"3638815-2501705","2501705,3638815","3638815","2501705","6","0.011320754716981131","0.0","20211020"
"3638815-2619152","2619152,3638815","3638815","2619152","6","0.006211180124223602","0.0","20211020"
"925132-926449","925132,926449","925132","926449","4172","0.3357746478873239","0.0","20211020"
"925132-5220784","5220784,925132","925132","5220784","3264","6.035188253866939E-4","0.0","20211020"
"925132-2176333","2176333,925132","925132","2176333","3005","0.26960344518212814","0.0","20211020"
"925132-930134","925132,930134","925132","930134","2303","0.22479258174719374","0.0","20211020"
"925132-928284","925132,928284","925132","928284","1571","0.176002688774367","0.0","20211020"
"925132-943183","925132,943183","925132","943183","1317","0.1676639083386378","0.0","20211020"
"925132-2403855","2403855,925132","925132","2403855","1252","0.15977539561000512","0.0","20211020"
"925132-930142","925132,930142","925132","930142","1222","0.2310455662696162","0.0","20211020"
"925132-925129","925129,925132","925132","925129","1150","0.14618024659972034","0.0","20211020"
"925132-2696855","2696855,925132","925132","2696855","996","0.2321137264041016","0.0","20211020"
"2422396-5220784","2422396,5220784","2422396","5220784","308","5.694969308183264E-5","0.0","20211020"
"2422396-2422395","2422395,2422396","2422396","2422395","74","0.02822273073989321","0.0","20211020"
"2422396-2379509","2379509,2422396","2422396","2379509","71","0.04031800113571834","0.0","20211020"
"2422396-2429710","2422396,2429710","2422396","2429710","62","0.009009009009009009","0.0","20211020"
"2422396-2020881","2020881,2422396","2422396","2020881","57","0.012429132141299608","0.0","20211020"
"2422396-2378683","2378683,2422396","2422396","2378683","53","0.01456043956043956","0.0","20211020"
"2422396-2378885","2378885,2422396","2422396","2378885","50","0.007087172218284904","0.0","20211020"
"2422396-2379324","2379324,2422396","2422396","2379324","47","0.04155614500442087","0.0","20211020"
"2422396-2505917","2422396,2505917","2422396","2505917","47","0.015190691661279896","0.0","20211020"
"2422396-2430169","2422396,2430169","2422396","2430169","46","0.009007244957900921","0.0","20211020"
"2376577-2376578","2376577,2376578","2376577","2376578","12383","0.4166274140367405","0.0","20211020"
"2376577-2376576","2376576,2376577","2376577","2376576","12209","0.43622266685722455","0.0","20211020"
"2376577-2376575","2376575,2376577","2376577","2376575","9704","0.3567253611734","0.0","20211020"
"2376577-2602751","2376577,2602751","2376577","2602751","9520","0.3357787810383747","0.0","20211020"
"2376577-2604614","2376577,2604614","2376577","2604614","8665","0.292400620908416","0.0","20211020"
"2376577-2376574","2376574,2376577","2376577","2376574","7898","0.2876393036637774","0.0","20211020"
"2376577-2605008","2376577,2605008","2376577","2605008","7456","0.2502601282180378","0.0","20211020"
"2376577-2611550","2376577,2611550","2376577","2611550","6880","0.23684935279537317","0.0","20211020"
"2376577-2613928","2376577,2613928","2376577","2613928","6510","0.21260613977792292","0.0","20211020"
"2376577-2645756","2376577,2645756","2376577","2645756","6347","0.19500430133956004","0.0","20211020"
"2645756-2396989","2396989,2645756","2645756","2396989","14110","0.431155656053291","0.0","20211020"
"2645756-2613928","2613928,2645756","2645756","2613928","11928","0.38954931417374267","0.0","20211020"
"2645756-2877115","2645756,2877115","2645756","2877115","11860","0.3486389558469046","0.0","20211020"
"2645756-3110248","2645756,3110248","2645756","3110248","9970","0.29982257239948273","0.0","20211020"
"2645756-2611550","2611550,2645756","2645756","2611550","9261","0.31881713026714403","0.0","20211020"
"2645756-3139924","2645756,3139924","2645756","3139924","9143","0.26018782014797953","0.0","20211020"
"2645756-3247284","2645756,3247284","2645756","3247284","8308","0.2418209337524741","0.0","20211020"
"2645756-2605008","2605008,2645756","2645756","2605008","8057","0.27043265196522676","0.0","20211020"
"2645756-3380679","2645756,3380679","2645756","3380679","7867","0.22576479366354818","0.0","20211020"
"2645756-3412238","2645756,3412238","2645756","3412238","7604","0.20826029798422435","0.0","20211020"
"2605372-5220784","2605372,5220784","2605372","5220784","854","1.5790596718144505E-4","0.0","20211020"
"2605372-2646326","2605372,2646326","2605372","2646326","278","0.1510048886474742","0.0","20211020"
"2605372-2376625","2376625,2605372","2605372","2376625","264","0.07760141093474426","0.0","20211020"
"2605372-3439271","2605372,3439271","2605372","3439271","258","0.08945908460471567","0.0","20211020"
"2605372-3416547","2605372,3416547","2605372","3416547","235","0.09052388289676425","0.0","20211020"
"2605372-3535765","2605372,3535765","2605372","3535765","212","0.09464285714285714","0.0","20211020"
"2605372-2372746","2372746,2605372","2605372","2372746","182","0.003063869903370257","0.0","20211020"
"2605372-2419131","2419131,2605372","2605372","2419131","178","0.0703001579778831","0.0","20211020"
"2605372-3423451","2605372,3423451","2605372","3423451","178","0.002600894240042082","0.0","20211020"
"2605372-2604318","2604318,2605372","2605372","2604318","174","0.003656460798117133","0.0","20211020"
"5861801-5220784","5220784,5861801","5861801","5220784","601","1.1112586214993966E-4","0.0","20211020"
"5861801-5666934","5666934,5861801","5861801","5666934","318","0.013506052240390741","0.0","20211020"
"5861801-5708865","5708865,5861801","5861801","5708865","272","0.016293279022403257","0.0","20211020"
"5861801-5687017","5687017,5861801","5861801","5687017","261","0.011687788276387084","0.0","20211020"
"5861801-5791237","5791237,5861801","5861801","5791237","247","0.02478426650612081","0.0","20211020"
"5861801-5701219","5701219,5861801","5861801","5701219","241","0.017246314584227852","0.0","20211020"
"5861801-5436312","5436312,5861801","5861801","5436312","241","0.008524335031126203","0.0","20211020"
"5861801-3724569","3724569,5861801","5861801","3724569","240","0.004217629692113032","0.0","20211020"
"5861801-2396971","2396971,5861801","5861801","2396971","237","0.00417915711514724","0.0","20211020"
"5861801-5447767","5447767,5861801","5861801","5447767","234","0.012489991993594875","0.0","20211020"
"3615347-5220784","3615347,5220784","3615347","5220784","1806","3.339322912525641E-4","0.0","20211020"
"3615347-3416063","3416063,3615347","3615347","3416063","835","0.02712448024948025","0.0","20211020"
"3615347-2396971","2396971,3615347","3615347","2396971","736","0.012978310703579616","0.0","20211020"
"3615347-3423451","3423451,3615347","3615347","3423451","639","0.009336918086443205","0.0","20211020"
"3615347-2604318","2604318,3615347","3615347","2604318","638","0.013407022926429486","0.0","20211020"
"3615347-2372746","2372746,3615347","3615347","2372746","590","0.009932325510925558","0.0","20211020"
"3615347-3724569","3615347,3724569","3615347","3724569","581","0.010210178546323632","0.0","20211020"
"3615347-3326033","3326033,3615347","3615347","3326033","572","0.015107495642068565","0.0","20211020"
"3615347-3183913","3183913,3615347","3615347","3183913","537","0.01810519217801753","0.0","20211020"
"3615347-3128902","3128902,3615347","3615347","3128902","529","0.009501230310541156","0.0","20211020"
"3740402-5220784","3740402,5220784","3740402","5220784","5298","9.796086816478875E-4","0.0","20211020"
"3740402-3724569","3724569,3740402","3740402","3724569","1756","0.03085899058062702","0.0","20211020"
"3740402-2604318","2604318,3740402","3740402","2604318","1736","0.03648055141109967","0.0","20211020"
"3740402-3423451","3423451,3740402","3740402","3423451","1577","0.023042754025541366","0.0","20211020"
"3740402-2396971","2396971,3740402","3740402","2396971","1565","0.0275965438194322","0.0","20211020"
"3740402-2372746","2372746,3740402","3740402","2372746","1509","0.025403185077943504","0.0","20211020"
"3740402-3858748","3740402,3858748","3740402","3858748","1487","0.04316651184393869","0.0","20211020"
"3740402-3128902","3128902,3740402","3740402","3128902","1486","0.026689656411085366","0.0","20211020"
"3740402-5390730","3740402,5390730","3740402","5390730","1448","0.03367911801646741","0.0","20211020"
"3740402-5436312","3740402,5436312","3740402","5436312","1279","0.04523910582908885","0.0","20211020"
"5708865-5220784","5220784,5708865","5708865","5220784","3127","5.781873060613334E-4","0.0","20211020"
"5708865-3183913","3183913,5708865","5708865","3183913","2511","0.08465947403910991","0.0","20211020"
"5708865-5687017","5687017,5708865","5708865","5687017","1996","0.08938247279566522","0.0","20211020"
"5708865-5666934","5666934,5708865","5708865","5666934","1633","0.06935655128477383","0.0","20211020"
"5708865-2604318","2604318,5708865","5708865","2604318","1592","0.03345451488851997","0.0","20211020"
"5708865-5390730","5390730,5708865","5708865","5390730","1546","0.03595850583802391","0.0","20211020"
"5708865-5496086","5496086,5708865","5708865","5496086","1510","0.06477906477906478","0.0","20211020"
"5708865-5436312","5436312,5708865","5708865","5436312","1507","0.05330362195812111","0.0","20211020"
"5708865-3724569","3724569,5708865","5708865","3724569","1465","0.02574511457893997","0.0","20211020"
